gene_id,gene_symbol,chromosome,loeuf,loeuf_quintile,analysis_stratum,mutation_rate_correction,mu_snp_PTV,mu_snp_Mis2,mu_snp_Mis1,mu_snp_Mis0,mu_snp_Syn,corrected_mu_snp_PTV,corrected_mu_snp_Mis2,corrected_mu_snp_Mis1,corrected_mu_snp_Mis0,corrected_mu_snp_Syn
ENSG00000141934,PLPP2,19,0.965,3,LOEUF3,0.988282971727605,1.1919e-06,0,8.2326e-07,1.0853e-05,6.1712e-06,1.17793447400213e-06,0,8.13613839304468e-07,1.07258350921597e-05,6.0988918751254e-06
ENSG00000141946,ZIM3,19,1.482,5,LOEUF5,0.97205527070825,8.3256e-07,0,6.9162e-07,1.1522e-05,5.0544e-06,8.09294336180861e-07,0,6.7229286632724e-07,1.12000208291005e-05,4.91315616026778e-06
ENSG00000141956,PRDM15,21,0.455,2,LOEUF2,0.983190195842138,4.4508e-06,3.8304e-06,9.5752e-06,5.0317e-05,3.156e-05,4.37598292365419e-06,3.76601172615373e-06,9.41424276322764e-06,4.94711810841889e-05,3.10294825807779e-05
ENSG00000141959,PFKL,21,1.035,3,LOEUF3,1.07765006579618,2.3641e-06,2.9092e-07,6.57e-06,3.2009e-05,1.8242e-05,2.54767252054875e-06,3.13509957141425e-07,7.0801609322809e-06,3.44945009560699e-05,1.96584925002539e-05
ENSG00000141965,FEM1A,19,1.374,4,LOEUF4,0.995468493697568,7.837e-07,1.2914e-06,5.2846e-06,1.4304e-05,1.0454e-05,7.80148658510784e-07,1.28554801276104e-06,5.26065280179417e-06,1.423918133385e-05,1.04066276331144e-05
ENSG00000141968,VAV1,19,0.226,1,LOEUF1_mu1,0.962230116900343,3.4805e-06,3.7526e-06,8.0546e-06,1.838e-05,1.2011e-05,3.34904192187164e-06,3.61086473668023e-06,7.7503786995855e-06,1.76857895486283e-05,1.155734593409e-05
ENSG00000141971,MVB12A,19,1.131,4,LOEUF4,0.982344662913958,1.0497e-06,0,4.9131e-07,8.9906e-06,4.6744e-06,1.03116719266078e-06,0,4.82635756336257e-07,8.83186792639423e-06,4.591871892325e-06
ENSG00000141977,CIB3,19,1.827,5,LOEUF5,0.95739069785085,7.6139e-07,0,4.7746e-07,6.8655e-06,3.2328e-06,7.28947703436658e-07,0,4.57115762595867e-07,6.57296583609501e-06,3.09505264801223e-06
ENSG00000141985,SH3GL1,19,0.639,2,LOEUF2,1.24117775203644,1.5586e-06,2.3126e-07,3.0191e-06,1.3865e-05,8.1348e-06,1.934499644324e-06,2.87034766935948e-07,3.74723975117322e-06,1.72089295319853e-05,1.0096732777266e-05
ENSG00000141994,DUS3L,19,0.943,3,LOEUF3,1.11971716061824,2.3706e-06,2.0949e-07,1.735e-06,3.0647e-05,1.4677e-05,2.6544015009616e-06,2.34569547977915e-07,1.94270927367265e-06,3.43159718214672e-05,1.64340887663939e-05
ENSG00000142002,DPP9,19,0.298,1,LOEUF1_mu1,1.10817412367004,3.0691e-06,1.1924e-06,5.0936e-06,3.401e-05,2.1218e-05,3.40109720295572e-06,1.32138682506416e-06,5.64459571632572e-06,3.76890019460181e-05,2.35132385560309e-05
ENSG00000142025,DMRTC2,19,0.444,2,LOEUF2,0.989861767830542,1.1313e-06,5.5113e-08,6.127e-07,1.1837e-05,4.8682e-06,1.11983061794669e-06,5.45542516104447e-08,6.06488305149773e-07,1.17169937458101e-05,4.81884505815264e-06
ENSG00000142039,CCDC97,19,1.468,5,LOEUF5,1.05178901638234,9.018e-07,0,3.3042e-07,1.4863e-05,5.8329e-06,9.48503334973598e-07,0,3.47532126793054e-07,1.56327401504908e-05,6.13498015365658e-06
ENSG00000142046,TMEM91,19,1.356,4,LOEUF4,0.931584237606142,4.0513e-07,1.4383e-08,1.1156e-07,6.9537e-06,3.6296e-06,3.77412722181376e-07,1.33989760894891e-08,1.03927537547341e-07,6.47795731304183e-06,3.38127814881525e-06
ENSG00000142065,ZFP14,19,0.735,2,LOEUF2,0.864342237731151,1.2357e-06,6.2991e-08,2.5411e-06,1.1185e-05,4.3785e-06,1.06806770316438e-06,5.44457818969229e-08,2.19638006029863e-06,9.66766792902293e-06,3.78452248790585e-06
ENSG00000142082,SIRT3,11,1.045,3,LOEUF3,1.11815863891938,8.3466e-07,0,4.2108e-07,1.3862e-05,6.2471e-06,9.33282289560452e-07,0,4.70834239676174e-07,1.54999150527005e-05,6.98524883319328e-06
ENSG00000142089,IFITM3,11,1.839,5,LOEUF5,1.01538367042342,1.6166e-07,0,1.4711e-07,4.5702e-06,2.7388e-06,1.6414692416065e-07,0,1.49373091755989e-07,4.64050645056912e-06,2.78093279655566e-06
ENSG00000142102,PGGHG,11,1.036,3,LOEUF3,1.14562447567552,1.6963e-06,0,7.5354e-08,2.7704e-05,1.3848e-05,1.94332279808839e-06,0,8.63273867400534e-08,3.17383804741147e-05,1.58646077391547e-05
ENSG00000142149,HUNK,21,0.263,1,LOEUF1_mu2,0.976720258760907,1.8594e-06,2.803e-06,5.8786e-06,1.8216e-05,1.2197e-05,1.81611364914003e-06,2.73774688530682e-06,5.74174771315187e-06,1.77919362335887e-05,1.19130569961068e-05
ENSG00000142156,COL6A1,21,0.227,1,LOEUF1_mu1,1.03229830293016,4.3836e-06,0,4.5704e-06,4.6548e-05,2.7647e-05,4.52518284072467e-06,0,4.71801616371203e-06,4.80514214047933e-05,2.85399511811103e-05
ENSG00000142166,IFNAR1,21,1.211,4,LOEUF4,1.00323307065895,1.3098e-06,0,6.188e-08,1.3754e-05,5.7299e-06,1.31403467594909e-06,0,6.20800624123759e-08,1.37984676538432e-05,5.74842517156872e-06
ENSG00000142168,SOD1,21,0.978,3,LOEUF3,1.01597538312314,3.6844e-07,9.1093e-08,5.5571e-07,3.877e-06,1.9354e-06,3.74325970157888e-07,9.25482455748358e-08,5.64587680155358e-07,3.9389365603684e-06,1.96631875649652e-06
ENSG00000142173,COL6A2,21,0.578,2,LOEUF2,1.27159627247841,3.4035e-06,2.1442e-07,5.1363e-06,4.8739e-05,2.7545e-05,4.32787791338028e-06,2.72655672744822e-07,6.53129993433088e-06,6.19763307243255e-05,3.50261193254179e-05
ENSG00000142182,DNMT3L,21,1.297,4,LOEUF4,0.955964266368137,1.1733e-06,0,2.9345e-07,8.5989e-06,4.5375e-06,1.12163287372974e-06,0,2.8052771396573e-07,8.22024113007297e-06,4.33768785864542e-06
ENSG00000142185,TRPM2,21,1.112,4,LOEUF4,1.08802521490717,4.7747e-06,0,1.721e-06,6.4198e-05,3.3723e-05,5.19499399361728e-06,0,1.87249139485525e-06,6.98490427466107e-05,3.66914743223146e-05
ENSG00000142186,SCYL1,11,0.677,2,LOEUF2,1.04929719171825,2.7195e-06,8.3126e-08,3.9276e-06,2.6293e-05,1.3987e-05,2.85356371287778e-06,8.72238783587713e-08,4.1212196501926e-06,2.7589171061848e-05,1.46765198205632e-05
ENSG00000142188,TMEM50B,21,0.92,3,LOEUF3,1.00737177577467,6.5169e-07,1.8041e-07,9.916e-07,3.1169e-06,1.6603e-06,6.56494112554592e-07,1.81739942067507e-07,9.98909852858158e-07,3.13987708791205e-06,1.67253935931868e-06
ENSG00000142192,APP,21,0.419,1,LOEUF1_mu1,0.96527732061548,3.3505e-06,8.6421e-08,3.3664e-06,2.444e-05,1.2124e-05,3.23416166272216e-06,8.34202313249104e-08,3.24950957211995e-06,2.35913777158423e-05,1.17030222351421e-05
ENSG00000142197,DOP1B,21,0.628,2,LOEUF2,0.970861175648908,5.6973e-06,0,2.3151e-06,7.4564e-05,3.9363e-05,5.53128737602452e-06,0,2.24764070774479e-06,7.23912927010851e-05,3.82160084570679e-05
ENSG00000142207,URB1,21,0.587,2,LOEUF2,0.943400110209031,6.8064e-06,6.9186e-08,8.5096e-07,7.4984e-05,3.7306e-05,6.42115851012675e-06,6.5270080024922e-08,8.02795757783477e-07,7.0739913863914e-05,3.51944845114581e-05
ENSG00000142208,AKT1,14,0.315,1,LOEUF1_mu2,0.979453469844371,1.681e-06,4.7136e-06,6.7266e-06,1.1738e-05,9.8799e-06,1.64646128280839e-06,4.61675187545843e-06,6.58839171025515e-06,1.14968248290332e-05,9.6769023367154e-06
ENSG00000142224,IL19,1,1.298,4,LOEUF4,0.963356219139911,7.0145e-07,0,8.337e-08,6.1457e-06,3.1058e-06,6.7574621991569e-07,0,8.03150079896944e-08,5.92049831596815e-06,2.99199174540473e-06
ENSG00000142227,EMP3,19,1.56,5,LOEUF5,1.09863293760196,8.052e-07,6.7264e-08,5.1058e-07,4.0094e-06,2.5163e-06,8.84619241357097e-07,7.38984459148581e-08,5.60940005280808e-07,4.40485890002129e-06,2.76449006088781e-06
ENSG00000142230,SAE1,19,0.269,1,LOEUF1_mu2,0.983561814629099,1.2836e-06,3.8588e-07,1.4406e-06,8.5574e-06,4.1987e-06,1.26249994525791e-06,3.79536833029077e-07,1.41691915015468e-06,8.41673187250705e-06,4.1296809910832e-06
ENSG00000142233,NTN5,19,1.739,5,LOEUF5,1.30186209938778,1.6412e-06,9.5021e-08,5.9531e-07,2.1778e-05,9.0082e-06,2.13661607751522e-06,1.23704238545926e-07,7.75011526386537e-07,2.8351952800467e-05,1.1727434163705e-05
ENSG00000142235,LMTK3,19,0.182,1,LOEUF1_mu1,1.25811216050236,2.7538e-06,3.0009e-06,1.1623e-05,4.1097e-05,3.1031e-05,3.4645892675914e-06,3.77546878245154e-06,1.4623037641519e-05,5.17046354601656e-05,3.90404784525488e-05
ENSG00000142252,GEMIN7,19,0.889,3,LOEUF3,0.960000672637504,3.7996e-07,0,1.03e-07,4.9587e-06,1.9546e-06,3.64761855575346e-07,0,9.88800692816629e-08,4.76035533540759e-06,1.87641731473727e-06
ENSG00000142273,CBLC,19,1.142,4,LOEUF4,1.06459707372307,1.389e-06,0,1.7986e-07,1.5753e-05,7.4945e-06,1.47872533540134e-06,0,1.91478429679831e-07,1.67705977023595e-05,7.97862276901752e-06
ENSG00000142279,WTIP,19,0.996,3,LOEUF3,1.44289315362115,1.2667e-06,0,2.2297e-06,1.5138e-05,8.148e-06,1.82771275769192e-06,0,3.21721886462909e-06,2.1842516559517e-05,1.17566934157052e-05
ENSG00000142303,ADAMTS10,19,0.33,1,LOEUF1_mu1,0.965822552877123,3.8977e-06,3.5638e-06,9.2892e-06,3.3808e-05,2.145e-05,3.76448656434916e-06,3.44199841394349e-06,8.97171885818617e-06,3.26525288676698e-05,2.07168937592143e-05
ENSG00000142319,SLC6A3,5,0.251,1,LOEUF1_mu1,1.00065716596011,1.9981e-06,1.5997e-06,4.6195e-06,2.0037e-05,1.3989e-05,1.9994130833049e-06,1.60075126838639e-06,4.62253577815273e-06,2.00501676343427e-05,1.3998193094616e-05
ENSG00000142327,RNPEPL1,2,0.789,3,LOEUF3,1.23688340840201,1.7216e-06,1.2544e-06,3.505e-06,2.5838e-05,1.5094e-05,2.1294184759049e-06,1.55154654749948e-06,4.33527634644905e-06,3.19585935062911e-05,1.866951816642e-05
ENSG00000142330,CAPN10,2,0.999,3,LOEUF3,1.06815583310311,1.9996e-06,2.6719e-08,6.1578e-07,2.8955e-05,1.3653e-05,2.13588440387299e-06,2.85400557046821e-08,6.57748998908236e-07,3.09284521475007e-05,1.45835315893568e-05
ENSG00000142347,MYO1F,19,0.507,2,LOEUF2,0.974377558240694,4.6249e-06,1.0005e-06,6.8688e-06,4.2e-05,2.1694e-05,4.50639876910739e-06,9.74864747019815e-07,6.69280457204368e-06,4.09238574461092e-05,2.11381467484736e-05
ENSG00000142405,NLRP12,19,1.355,4,LOEUF4,1.00225204097261,2.2834e-06,0,3.2169e-07,3.4446e-05,1.7081e-05,2.28854231035686e-06,0,3.22414459060479e-07,3.45235738033425e-05,1.71194671118532e-05
ENSG00000142408,CACNG8,19,0.289,1,LOEUF1_mu2,1.189218926195,5.7619e-07,2.0981e-06,3.5714e-06,5.6266e-06,5.8262e-06,6.85216053084299e-07,2.49510022904973e-06,4.24717647301283e-06,6.6912592101288e-06,6.92862730779732e-06
ENSG00000142409,ZNF787,19,0.416,1,LOEUF1_mu2,1.50812580182834,5.6782e-07,1.2361e-06,9.4914e-06,5.3845e-06,8.8781e-06,8.5634399279417e-07,1.86419430364002e-06,1.43142252354735e-05,8.12050337994472e-06,1.33892916812122e-05
ENSG00000142444,TIMM29,19,1.679,5,LOEUF5,1.35300089008146,4.041e-07,0,1.9269e-08,7.8785e-06,4.0996e-06,5.46747659681918e-07,0,2.60709741509797e-08,1.06596175125068e-05,5.54676244897796e-06
ENSG00000142449,FBN3,19,0.743,3,LOEUF3,0.981950289751051,9.7715e-06,0,6.8955e-07,0.00011714,5.2292e-05,9.5951272563024e-06,0,6.77103822297838e-07,0.000115025656941438,5.1348144551662e-05
ENSG00000142453,CARM1,19,0.099,1,LOEUF1_mu2,0.981328678076123,1.4681e-06,7.2037e-06,6.0907e-06,1.1391e-05,1.2145e-05,1.44068863228356e-06,7.06919739825697e-06,5.97697857955824e-06,1.11783149719651e-05,1.19182367952345e-05
ENSG00000142459,EVI5L,19,0.214,1,LOEUF1_mu1,1.17390906089444,2.359e-06,4.5403e-06,1.4408e-05,1.3366e-05,1.5131e-05,2.76925147464999e-06,5.32989930917904e-06,1.69136817493671e-05,1.56904685079151e-05,1.77624180003938e-05
ENSG00000142484,TM4SF5,17,0.97,3,LOEUF3,0.971026926913344,6.685e-07,3.6536e-08,2.4013e-07,6.8286e-06,3.1677e-06,6.49131500641571e-07,3.5477439801706e-08,2.33172695959701e-07,6.63075447312046e-06,3.0759219963834e-06
ENSG00000142494,SLC47A1,17,1.166,4,LOEUF4,0.961978820340726,1.992e-06,0,1.649e-07,1.8383e-05,9.1626e-06,1.91626181011873e-06,0,1.58630307474186e-07,1.76840566543236e-05,8.81422713925393e-06
ENSG00000142507,PSMB6,17,0.834,3,LOEUF3,1.01139590772826,8.3487e-07,7.3003e-07,1.392e-06,6.4807e-06,3.4025e-06,8.44384101485094e-07,7.38349354518863e-07,1.40786310355774e-06,6.55455345921455e-06,3.44127457604541e-06
ENSG00000142512,SIGLEC10,19,0.644,2,LOEUF2,0.980343440642435,2.3629e-06,1.5404e-08,1.1039e-06,2.24e-05,1.1367e-05,2.31645351589401e-06,1.51012103596561e-08,1.08220112412518e-06,2.19596930703905e-05,1.11435638897826e-05
ENSG00000142513,ACP4,19,1.513,5,LOEUF5,1.20355876528557,1.3047e-06,0,3.0312e-07,1.912e-05,8.2902e-06,1.57028312106808e-06,0,3.64822732933361e-07,2.301204359226e-05,9.97774287597041e-06
ENSG00000142515,KLK3,19,1.463,5,LOEUF5,0.998299747338401,1.0116e-06,0,6.1213e-07,8.0736e-06,4.3615e-06,1.00988002440753e-06,0,6.11089224338255e-07,8.05987284011131e-06,4.35408434801643e-06
ENSG00000142528,ZNF473,19,0.443,2,LOEUF2,0.975832363022535,1.7999e-06,7.7758e-08,7.2436e-07,2.6623e-05,1.0946e-05,1.75640067020426e-06,7.58787728839062e-08,7.06853930479003e-07,2.59795850007489e-05,1.06814610456447e-05
ENSG00000142530,FAM71E1,19,1.578,5,LOEUF5,1.18131931472768,5.0896e-07,1.8571e-08,1.0615e-06,8.506e-06,4.1842e-06,6.01244278423802e-07,2.19382809938078e-08,1.25397045258344e-06,1.00483020910737e-05,4.94287627668358e-06
ENSG00000142534,RPS11,19,0.328,1,LOEUF1_mu2,1.26465454606346,5.458e-07,8.4767e-07,2.6172e-06,2.8635e-06,2.2129e-06,6.90248451241437e-07,1.07200971906161e-06,3.30985387795729e-06,3.62133829265272e-06,2.79855404498383e-06
ENSG00000142538,PTH2,19,1.942,5,LOEUF5,0.977330637022511,1.3542e-07,0,1.9325e-08,2.8659e-06,1.3995e-06,1.32350114865588e-07,0,1.888691456046e-08,2.80093187264281e-06,1.367774226513e-06
ENSG00000142539,AC020909.1,19,0.438,2,LOEUF2,1.24165494166583,2.0198e-07,3.5646e-07,7.067e-07,6.9037e-06,3.2394e-06,2.50789465117664e-07,4.42600320506201e-07,8.7747754727524e-07,8.57201322077837e-06,4.02221701803228e-06
ENSG00000142541,RPL13A,19,0.429,2,LOEUF2,1.04442578080117,1.007e-06,0,3.9849e-06,5.8298e-06,3.0571e-06,1.05173676126678e-06,0,4.16193229391457e-06,6.08879341691464e-06,3.19291405448725e-06
ENSG00000142544,CTU1,19,1.513,5,LOEUF5,1.72701268721776,3.8279e-07,5.8132e-07,7.9992e-06,8.6805e-06,8.8073e-06,6.61083186540087e-07,1.00394701533343e-06,1.38147198875923e-05,1.49913336313938e-05,1.5210318840133e-05
ENSG00000142546,NOSIP,19,1.064,4,LOEUF4,1.00232823976335,1.1038e-06,9.6056e-07,1.7096e-06,1.1675e-05,6.5665e-06,1.10636991105079e-06,9.62796413987087e-07,1.71358035869943e-06,1.17021821992372e-05,6.58178838640606e-06
ENSG00000142549,IGLON5,19,0.565,2,LOEUF2,1.02880837093766,1.0472e-06,4.1237e-07,1.7317e-06,1.1132e-05,6.6695e-06,1.07736812604592e-06,4.24249707923563e-07,1.78158745595275e-06,1.1452694785278e-05,6.86163742996872e-06
ENSG00000142552,RCN3,19,1.706,5,LOEUF5,1.04717922428099,8.7861e-07,0,1.3272e-06,1.3459e-05,6.9855e-06,9.20062138245521e-07,0,1.38981626646573e-06,1.40939851795978e-05,7.31507047121486e-06
ENSG00000142556,ZNF614,19,1.007,3,LOEUF3,0.960182190561055,1.5638e-06,0,1.0216e-06,1.4767e-05,5.6859e-06,1.50153290959938e-06,0,9.80922125877174e-07,1.41790104080151e-05,5.4594999173111e-06
ENSG00000142583,SLC2A5,1,1.191,4,LOEUF4,0.967011720683309,1.3742e-06,2.4017e-07,1.5154e-06,1.5164e-05,8.5688e-06,1.328867506563e-06,2.3224720495651e-07,1.46540956152349e-06,1.46637657324417e-05,8.28613003219114e-06
ENSG00000142599,RERE,1,0.12,1,LOEUF1_mu1,1.23606753657347,4.5606e-06,3.8787e-06,1.1416e-05,5.1313e-05,3.0286e-05,5.63720960729697e-06,4.79433515410752e-06,1.41109469975227e-05,6.34263335041944e-05,3.74355414126641e-05
ENSG00000142606,MMEL1,1,0.997,3,LOEUF3,0.961261753643618,3.9887e-06,0,1.7454e-06,2.9725e-05,1.4399e-05,3.8341847567583e-06,0,1.67778626480957e-06,2.85735056270566e-05,1.38412079907145e-05
ENSG00000142609,CFAP74,1,0.793,3,LOEUF3,1.01726439191528,5.0496e-06,0,5.9856e-07,6.4109e-05,3.1924e-05,5.1367782734154e-06,0,6.0889377442481e-07,6.52158029012967e-05,3.24751484475034e-05
ENSG00000142611,PRDM16,1,0.187,1,LOEUF1_mu1,0.997356213903181,2.8393e-06,6.5015e-06,4.9323e-06,4.8237e-05,3.3895e-05,2.8317934981353e-06,6.48431142469153e-06,4.91926005383466e-06,4.81094716900477e-05,3.38053888702483e-05
ENSG00000142615,CELA2A,1,1.83,5,LOEUF5,0.972034599821793,8.6465e-07,0,8.0703e-07,9.0816e-06,5.7204e-06,8.40469716735913e-07,0,7.84461083094181e-07,8.82762942174159e-06,5.56042672482058e-06
ENSG00000142619,PADI3,1,0.943,3,LOEUF3,0.982226418173867,1.6909e-06,0,2.5353e-07,2.2813e-05,1.0818e-05,1.66084665049019e-06,0,2.49023863799621e-07,2.24075312778004e-05,1.06257253918049e-05
ENSG00000142621,FHAD1,1,1.346,4,LOEUF4,0.912588334728788,4.2911e-06,5.3333e-09,5.6092e-07,4.2147e-05,2.0117e-05,3.9160078031547e-06,4.86710736560905e-09,5.11889048716072e-07,3.84628605438142e-05,1.8358539529739e-05
ENSG00000142623,PADI1,1,1.136,4,LOEUF4,1.06221183161711,1.7587e-06,0,4.9181e-07,2.1682e-05,9.9815e-06,1.86811194826502e-06,0,5.22406400907612e-07,2.30308769331222e-05,1.06024673972862e-05
ENSG00000142627,EPHA2,1,0.555,2,LOEUF2,0.980601162124823,2.7498e-06,2.8026e-07,5.2826e-06,3.8988e-05,2.0917e-05,2.69645707561084e-06,2.74823281697103e-07,5.18012369904059e-06,3.82316781089226e-05,2.05112345081649e-05
ENSG00000142632,ARHGEF19,1,1.151,4,LOEUF4,1.0081047081884,2.5733e-06,1.2255e-08,2.1063e-06,2.5104e-05,1.1642e-05,2.59415584558122e-06,1.23543231988489e-08,2.12337094685724e-06,2.53074605943617e-05,1.17363550127294e-05
ENSG00000142634,EFHD2,1,1.275,4,LOEUF4,1.05195018052066,4.2242e-07,1.1506e-07,6.8287e-07,8.3476e-06,4.5235e-06,4.44364795255539e-07,1.21037387770708e-07,7.18345219772145e-07,8.78125932691429e-06,4.75849664158522e-06
ENSG00000142655,PEX14,1,0.518,2,LOEUF2,0.970293328266784,1.5669e-06,6.6877e-08,4.0916e-07,1.3953e-05,7.6214e-06,1.52035261606122e-06,6.48903069144977e-08,3.97005218193637e-07,1.35385028093064e-05,7.39499357205247e-06
ENSG00000142657,PGD,1,0.292,1,LOEUF1_mu2,0.954800942746185,1.4891e-06,3.2503e-07,3.2435e-06,1.2206e-05,7.0985e-06,1.42179408384334e-06,3.10338950420792e-07,3.09689685779725e-06,1.16543003071599e-05,6.77765449208379e-06
ENSG00000142661,MYOM3,1,1.106,4,LOEUF4,0.992192160091106,5.4203e-06,0,1.6681e-06,5.3115e-05,2.5367e-05,5.37797916534182e-06,0,1.65507574224797e-06,5.27002865832391e-05,2.51689385250311e-05
ENSG00000142669,SH3BGRL3,1,1.059,4,LOEUF4,1.00677692050059,2.7269e-07,0,2.6397e-07,2.7282e-06,1.5671e-06,2.74537998451305e-07,0,2.6575890370454e-07,2.7466887945097e-06,1.57772011211647e-06
ENSG00000142675,CNKSR1,1,1.282,4,LOEUF4,0.959066673719585,3.2981e-06,0,1.3762e-07,2.5686e-05,1.0892e-05,3.16309779659456e-06,0,1.31986755637289e-07,2.46345865811613e-05,1.04461542101537e-05
ENSG00000142676,RPL11,1,0.296,1,LOEUF1_mu2,1.20419182232695,6.5087e-07,1.2434e-06,1.3456e-06,3.343e-06,1.8199e-06,7.83772331397941e-07,1.49729211188133e-06,1.62036051612314e-06,4.02561326203899e-06,2.19150869745281e-06
ENSG00000142677,IL22RA1,1,0.627,2,LOEUF2,0.97584892098112,1.3959e-06,0,1.1622e-07,1.892e-05,9.0484e-06,1.36218750879754e-06,0,1.13413161596426e-07,1.84630615849628e-05,8.82987137660556e-06
ENSG00000142684,ZNF593,1,1.693,5,LOEUF5,1.12023704284227,3.1125e-07,1.4681e-08,1.0916e-07,3.906e-06,1.8462e-06,3.48673779584656e-07,1.64462000259674e-08,1.22285075596662e-07,4.3756458893419e-06,2.0681816284954e-06
ENSG00000142686,C1orf216,1,1.481,5,LOEUF5,0.95612649619653,6.1879e-07,0,1.1883e-07,8.001e-06,3.1797e-06,5.91641514581451e-07,0,1.13616511543034e-07,7.64996809606844e-06,3.04019541995611e-06
ENSG00000142687,KIAA0319L,1,0.449,2,LOEUF2,0.891257468281752,3.1194e-06,1.0815e-07,8.6257e-07,2.7299e-05,1.2331e-05,2.7801885465581e-06,9.63894951946715e-08,7.68771954415791e-07,2.43304376266236e-05,1.09900958413823e-05
ENSG00000142694,EVA1B,1,0.694,2,LOEUF2,1.29764377377688,3.1703e-07,4.3146e-08,2.9228e-07,5.3743e-06,3.058e-06,4.11392005600485e-07,5.59881382633774e-08,3.79275322199507e-07,6.9739269334091e-06,3.96819466020971e-06
ENSG00000142698,C1orf94,1,0.593,2,LOEUF2,0.977825104799015,1.2704e-06,0,6.7087e-08,1.7137e-05,7.9813e-06,1.24222901313667e-06,0,6.55993528056515e-08,1.67569888209407e-05,7.80431550893238e-06
ENSG00000142700,DMRTA2,1,0.376,1,LOEUF1_mu2,1.53137788748244,6.1569e-07,1.8132e-06,1.7898e-06,1.3128e-05,8.9075e-06,9.42854051544066e-07,2.77669438558317e-06,2.74086014301608e-06,2.01039289068695e-05,1.36407485327499e-05
ENSG00000142731,PLK4,4,0.569,2,LOEUF2,0.972271597583477,2.8002e-06,8.7982e-07,2.4642e-06,2.0647e-05,7.9774e-06,2.72255492755325e-06,8.55423996985895e-07,2.3958716707652e-06,2.0074491675306e-05,7.75619944256243e-06
ENSG00000142733,MAP3K6,1,0.768,3,LOEUF3,0.979871072664491,3.8122e-06,2.2221e-08,1.7278e-06,4.2997e-05,1.9432e-05,3.73546450321157e-06,2.17737151056777e-08,1.69302123934971e-06,4.21315165113551e-05,1.90408546840164e-05
ENSG00000142748,FCN3,1,0.896,3,LOEUF3,0.928119116932765,9.6664e-07,0,1.4468e-07,9.8135e-06,3.8664e-06,8.97157063191888e-07,0,1.34280273837832e-07,9.10809695401969e-06,3.58847975370884e-06
ENSG00000142751,GPN2,1,0.852,3,LOEUF3,1.15123023953204,8.5961e-07,0,8.0883e-07,8.1631e-06,4.3325e-06,9.89609026204135e-07,0,9.31149554640698e-07,9.39760756832397e-06,4.98770501277255e-06
ENSG00000142765,SYTL1,1,1.056,4,LOEUF4,1.11910401648149,1.6066e-06,9.5937e-08,5.7869e-07,1.8344e-05,8.6573e-06,1.79795251287916e-06,1.07363482029184e-07,6.47614303297672e-07,2.05288440783364e-05,9.68841920188518e-06
ENSG00000142784,WDTC1,1,0.23,1,LOEUF1_mu2,0.919660940574613,2.2306e-06,5.8456e-06,8.1457e-06,1.3899e-05,1.067e-05,2.05139569404573e-06,5.37596999422296e-06,7.49128212363862e-06,1.27823674130465e-05,9.81278223593112e-06
ENSG00000142789,CELA3A,1,1.301,4,LOEUF4,1.01722474913448,1.2718e-06,0,5.0581e-07,9.3681e-06,4.6639e-06,1.29370643594923e-06,0,5.14522450359712e-07,9.52946317236673e-06,4.74423450748831e-06
ENSG00000142794,NBPF3,1,1.151,4,LOEUF4,0.908665065129698,2.2943e-06,0,0,1.6271e-05,7.2236e-06,2.08475025892707e-06,0,0,1.47848892747253e-05,6.56383296447088e-06
ENSG00000142798,HSPG2,1,0.412,1,LOEUF1_mu1,0.971626820016475,1.4554e-05,6.7009e-07,5.5931e-06,0.00018873,9.5651e-05,1.41410567385198e-05,6.5107741582484e-07,5.43440596703415e-06,0.000183375129741709,9.29370769613958e-05
ENSG00000142864,SERBP1,1,0.181,1,LOEUF1_mu2,0.957049499477058,2.2869e-06,1.0161e-06,3.5575e-06,1.0946e-05,4.7988e-06,2.18867650035408e-06,9.72457996418639e-07,3.40470359438963e-06,1.04758638212759e-05,4.59268913809051e-06
ENSG00000142867,BCL10,1,0.731,2,LOEUF2,1.0157370694215,7.2107e-07,2.2576e-07,1.0777e-06,5.1501e-06,2.2582e-06,7.32417528647758e-07,2.29312800792597e-07,1.09465983971555e-06,5.23114748122765e-06,2.29373745016762e-06
ENSG00000142871,CYR61,1,0.45,2,LOEUF2,0.980716058131581,8.899e-07,0,2.1416e-06,9.5473e-06,5.1791e-06,8.72739220131294e-07,0,2.10030151009459e-06,9.36319042179964e-06,5.07922653666927e-06
ENSG00000142875,PRKACB,1,0.479,2,LOEUF2,0.963172642774769,1.3331e-06,2.5631e-06,2.3199e-06,4.9387e-06,3.3785e-06,1.28400545008304e-06,2.46870780069601e-06,2.23446421397319e-06,4.75682073087175e-06,3.25407877361456e-06
ENSG00000142892,PIGK,1,0.774,3,LOEUF3,1.04130132289951,1.5019e-06,5.624e-07,2.8269e-06,7.5177e-06,3.5033e-06,1.56393045686277e-06,5.85627863998683e-07,2.94365470970462e-06,7.82819095516163e-06,3.64799092451385e-06
ENSG00000142910,TINAGL1,1,0.636,2,LOEUF2,0.948151788095597,1.968e-06,4.4064e-07,1.0503e-06,1.9037e-05,7.5386e-06,1.86596271897213e-06,4.17793603906444e-07,9.95843823036805e-07,1.80499655899759e-05,7.14773706973747e-06
